Command line
Validation mae = 3.093049
Epoch 286
Loss = 6.9023e-03, PNorm = 57.4287, GNorm = 0.1692, lr_0 = 1.0875e-04
Loss = 7.0061e-03, PNorm = 57.4286, GNorm = 0.1163, lr_0 = 1.0866e-04
Loss = 8.8545e-03, PNorm = 57.4277, GNorm = 0.1333, lr_0 = 1.0857e-04
Loss = 7.4348e-03, PNorm = 57.4283, GNorm = 0.1503, lr_0 = 1.0848e-04
Loss = 7.0910e-03, PNorm = 57.4283, GNorm = 0.2152, lr_0 = 1.0839e-04
Loss = 7.7062e-03, PNorm = 57.4297, GNorm = 0.2876, lr_0 = 1.0830e-04
Loss = 7.7108e-03, PNorm = 57.4301, GNorm = 0.1588, lr_0 = 1.0821e-04
Loss = 8.9292e-03, PNorm = 57.4288, GNorm = 0.2135, lr_0 = 1.0812e-04
Loss = 8.4256e-03, PNorm = 57.4304, GNorm = 0.1642, lr_0 = 1.0803e-04
Validation mae = 3.076177
Epoch 287
Loss = 7.1757e-03, PNorm = 57.4322, GNorm = 0.1366, lr_0 = 1.0794e-04
Loss = 9.5252e-03, PNorm = 57.4320, GNorm = 0.1296, lr_0 = 1.0786e-04
Loss = 7.9897e-03, PNorm = 57.4326, GNorm = 0.1750, lr_0 = 1.0777e-04
Loss = 7.8062e-03, PNorm = 57.4328, GNorm = 0.1144, lr_0 = 1.0768e-04
Loss = 7.7240e-03, PNorm = 57.4343, GNorm = 0.1318, lr_0 = 1.0759e-04
Loss = 7.4708e-03, PNorm = 57.4352, GNorm = 0.1391, lr_0 = 1.0750e-04
Loss = 6.6759e-03, PNorm = 57.4363, GNorm = 0.1180, lr_0 = 1.0741e-04
Loss = 7.7783e-03, PNorm = 57.4382, GNorm = 0.1323, lr_0 = 1.0733e-04
Loss = 7.1389e-03, PNorm = 57.4378, GNorm = 0.1873, lr_0 = 1.0724e-04
Loss = 7.6896e-03, PNorm = 57.4394, GNorm = 0.1814, lr_0 = 1.0715e-04
Loss = 8.3101e-03, PNorm = 57.4396, GNorm = 0.2683, lr_0 = 1.0714e-04
Validation mae = 3.063286
Epoch 288
Loss = 7.6522e-03, PNorm = 57.4395, GNorm = 0.1089, lr_0 = 1.0705e-04
Loss = 6.7554e-03, PNorm = 57.4394, GNorm = 0.1113, lr_0 = 1.0696e-04
Loss = 8.3811e-03, PNorm = 57.4399, GNorm = 0.1302, lr_0 = 1.0688e-04
Loss = 7.3728e-03, PNorm = 57.4394, GNorm = 0.1396, lr_0 = 1.0679e-04
Loss = 7.5286e-03, PNorm = 57.4406, GNorm = 0.2264, lr_0 = 1.0670e-04
Loss = 7.7182e-03, PNorm = 57.4418, GNorm = 0.1454, lr_0 = 1.0661e-04
Loss = 7.8293e-03, PNorm = 57.4439, GNorm = 0.2134, lr_0 = 1.0653e-04
Loss = 8.2868e-03, PNorm = 57.4451, GNorm = 0.1767, lr_0 = 1.0644e-04
Loss = 8.6624e-03, PNorm = 57.4460, GNorm = 0.1709, lr_0 = 1.0635e-04
Validation mae = 3.059816
Epoch 289
Loss = 6.9977e-03, PNorm = 57.4488, GNorm = 0.1757, lr_0 = 1.0626e-04
Loss = 7.9355e-03, PNorm = 57.4503, GNorm = 0.1631, lr_0 = 1.0618e-04
Loss = 7.6730e-03, PNorm = 57.4504, GNorm = 0.1833, lr_0 = 1.0609e-04
Loss = 8.3939e-03, PNorm = 57.4505, GNorm = 0.2316, lr_0 = 1.0600e-04
Loss = 8.4104e-03, PNorm = 57.4501, GNorm = 0.1874, lr_0 = 1.0591e-04
Loss = 8.0413e-03, PNorm = 57.4517, GNorm = 0.1907, lr_0 = 1.0583e-04
Loss = 7.3098e-03, PNorm = 57.4534, GNorm = 0.1205, lr_0 = 1.0574e-04
Loss = 7.0552e-03, PNorm = 57.4533, GNorm = 0.1704, lr_0 = 1.0565e-04
Loss = 6.7177e-03, PNorm = 57.4533, GNorm = 0.2465, lr_0 = 1.0557e-04
Loss = 7.8690e-03, PNorm = 57.4558, GNorm = 0.3105, lr_0 = 1.0548e-04
Validation mae = 3.022615
Epoch 290
Loss = 6.8882e-03, PNorm = 57.4567, GNorm = 0.1291, lr_0 = 1.0539e-04
Loss = 8.0112e-03, PNorm = 57.4577, GNorm = 0.1961, lr_0 = 1.0531e-04
Loss = 7.4378e-03, PNorm = 57.4583, GNorm = 0.1484, lr_0 = 1.0522e-04
Loss = 7.9173e-03, PNorm = 57.4599, GNorm = 0.1658, lr_0 = 1.0513e-04
Loss = 8.4897e-03, PNorm = 57.4614, GNorm = 0.1966, lr_0 = 1.0505e-04
Loss = 7.9769e-03, PNorm = 57.4615, GNorm = 0.1813, lr_0 = 1.0496e-04
Loss = 7.0926e-03, PNorm = 57.4604, GNorm = 0.1479, lr_0 = 1.0487e-04
Loss = 7.6890e-03, PNorm = 57.4600, GNorm = 0.1581, lr_0 = 1.0479e-04
Loss = 7.1903e-03, PNorm = 57.4607, GNorm = 0.1502, lr_0 = 1.0470e-04
Validation mae = 3.036809
Epoch 291
Loss = 7.7912e-03, PNorm = 57.4625, GNorm = 0.1964, lr_0 = 1.0462e-04
Loss = 8.2127e-03, PNorm = 57.4639, GNorm = 0.1879, lr_0 = 1.0453e-04
Loss = 7.9283e-03, PNorm = 57.4647, GNorm = 0.1437, lr_0 = 1.0444e-04
Loss = 8.1298e-03, PNorm = 57.4653, GNorm = 0.2022, lr_0 = 1.0436e-04
Loss = 8.8120e-03, PNorm = 57.4652, GNorm = 0.3775, lr_0 = 1.0427e-04
Loss = 8.2002e-03, PNorm = 57.4658, GNorm = 0.3191, lr_0 = 1.0419e-04
Loss = 6.2990e-03, PNorm = 57.4659, GNorm = 0.1703, lr_0 = 1.0410e-04
Loss = 8.1018e-03, PNorm = 57.4659, GNorm = 0.2227, lr_0 = 1.0402e-04
Loss = 7.0404e-03, PNorm = 57.4667, GNorm = 0.1614, lr_0 = 1.0393e-04
Validation mae = 3.041164
Epoch 292
Loss = 5.5371e-03, PNorm = 57.4687, GNorm = 0.1142, lr_0 = 1.0384e-04
Loss = 8.1423e-03, PNorm = 57.4699, GNorm = 0.1448, lr_0 = 1.0375e-04
Loss = 7.8443e-03, PNorm = 57.4703, GNorm = 0.2311, lr_0 = 1.0367e-04
Loss = 7.0579e-03, PNorm = 57.4698, GNorm = 0.1780, lr_0 = 1.0358e-04
Loss = 7.7158e-03, PNorm = 57.4696, GNorm = 0.1934, lr_0 = 1.0350e-04
Loss = 6.3830e-03, PNorm = 57.4713, GNorm = 0.1218, lr_0 = 1.0341e-04
Loss = 7.8893e-03, PNorm = 57.4727, GNorm = 0.1734, lr_0 = 1.0333e-04
Loss = 8.1761e-03, PNorm = 57.4740, GNorm = 0.2166, lr_0 = 1.0324e-04
Loss = 7.1079e-03, PNorm = 57.4764, GNorm = 0.1935, lr_0 = 1.0316e-04
Loss = 6.9138e-03, PNorm = 57.4772, GNorm = 0.1380, lr_0 = 1.0307e-04
Validation mae = 3.040902
Epoch 293
Loss = 7.9661e-03, PNorm = 57.4760, GNorm = 0.1425, lr_0 = 1.0299e-04
Loss = 7.1169e-03, PNorm = 57.4766, GNorm = 0.1510, lr_0 = 1.0290e-04
Loss = 6.9399e-03, PNorm = 57.4762, GNorm = 0.1260, lr_0 = 1.0282e-04
Loss = 8.5817e-03, PNorm = 57.4773, GNorm = 0.1264, lr_0 = 1.0273e-04
Loss = 7.8213e-03, PNorm = 57.4793, GNorm = 0.1864, lr_0 = 1.0265e-04
Loss = 8.3907e-03, PNorm = 57.4792, GNorm = 0.2159, lr_0 = 1.0256e-04
Loss = 8.1951e-03, PNorm = 57.4801, GNorm = 0.1155, lr_0 = 1.0248e-04
Loss = 6.6776e-03, PNorm = 57.4809, GNorm = 0.1509, lr_0 = 1.0240e-04
Loss = 7.6913e-03, PNorm = 57.4818, GNorm = 0.1335, lr_0 = 1.0231e-04
Validation mae = 3.040509
Epoch 294
Loss = 1.6930e-02, PNorm = 57.4831, GNorm = 0.3479, lr_0 = 1.0223e-04
Loss = 6.8597e-03, PNorm = 57.4854, GNorm = 0.1499, lr_0 = 1.0214e-04
Loss = 7.1814e-03, PNorm = 57.4854, GNorm = 0.1917, lr_0 = 1.0206e-04
Loss = 7.5477e-03, PNorm = 57.4850, GNorm = 0.2055, lr_0 = 1.0198e-04
Loss = 7.2320e-03, PNorm = 57.4858, GNorm = 0.1218, lr_0 = 1.0189e-04
Loss = 8.2328e-03, PNorm = 57.4872, GNorm = 0.2089, lr_0 = 1.0181e-04
Loss = 6.9397e-03, PNorm = 57.4880, GNorm = 0.1476, lr_0 = 1.0172e-04
Loss = 8.1353e-03, PNorm = 57.4883, GNorm = 0.2071, lr_0 = 1.0164e-04
Loss = 8.4557e-03, PNorm = 57.4881, GNorm = 0.1741, lr_0 = 1.0156e-04
Loss = 8.3301e-03, PNorm = 57.4892, GNorm = 0.1288, lr_0 = 1.0147e-04
Validation mae = 3.040183
Epoch 295
Loss = 6.7128e-03, PNorm = 57.4903, GNorm = 0.1561, lr_0 = 1.0139e-04
Loss = 7.5156e-03, PNorm = 57.4916, GNorm = 0.1083, lr_0 = 1.0131e-04
Loss = 7.2497e-03, PNorm = 57.4934, GNorm = 0.2380, lr_0 = 1.0122e-04
Loss = 8.6372e-03, PNorm = 57.4931, GNorm = 0.2230, lr_0 = 1.0114e-04
Loss = 7.8957e-03, PNorm = 57.4951, GNorm = 0.1835, lr_0 = 1.0106e-04
Loss = 7.1167e-03, PNorm = 57.4961, GNorm = 0.1137, lr_0 = 1.0097e-04
Loss = 7.2169e-03, PNorm = 57.4963, GNorm = 0.2111, lr_0 = 1.0089e-04
Loss = 6.6683e-03, PNorm = 57.4979, GNorm = 0.1586, lr_0 = 1.0081e-04
Loss = 9.2028e-03, PNorm = 57.4973, GNorm = 0.2047, lr_0 = 1.0073e-04
Validation mae = 3.074306
Epoch 296
Loss = 6.7197e-03, PNorm = 57.4973, GNorm = 0.1271, lr_0 = 1.0063e-04
Loss = 8.9029e-03, PNorm = 57.4997, GNorm = 0.3143, lr_0 = 1.0055e-04
Loss = 7.0615e-03, PNorm = 57.5007, GNorm = 0.0922, lr_0 = 1.0047e-04
Loss = 6.8835e-03, PNorm = 57.5017, GNorm = 0.1401, lr_0 = 1.0039e-04
Loss = 7.0315e-03, PNorm = 57.5030, GNorm = 0.1759, lr_0 = 1.0030e-04
Loss = 8.4481e-03, PNorm = 57.5044, GNorm = 0.1488, lr_0 = 1.0022e-04
Loss = 7.9234e-03, PNorm = 57.5055, GNorm = 0.1324, lr_0 = 1.0014e-04
Loss = 7.0826e-03, PNorm = 57.5068, GNorm = 0.1495, lr_0 = 1.0006e-04
Loss = 8.2238e-03, PNorm = 57.5083, GNorm = 0.1518, lr_0 = 1.0000e-04
Loss = 7.4543e-03, PNorm = 57.5079, GNorm = 0.1341, lr_0 = 1.0000e-04
Validation mae = 3.048523
Epoch 297
Loss = 7.7343e-03, PNorm = 57.5086, GNorm = 0.1503, lr_0 = 1.0000e-04
Loss = 7.6248e-03, PNorm = 57.5091, GNorm = 0.2562, lr_0 = 1.0000e-04
Loss = 8.6292e-03, PNorm = 57.5101, GNorm = 0.1252, lr_0 = 1.0000e-04
Loss = 7.1571e-03, PNorm = 57.5113, GNorm = 0.1590, lr_0 = 1.0000e-04
Loss = 7.4212e-03, PNorm = 57.5119, GNorm = 0.1578, lr_0 = 1.0000e-04
Loss = 7.8628e-03, PNorm = 57.5134, GNorm = 0.1746, lr_0 = 1.0000e-04
Loss = 9.1169e-03, PNorm = 57.5151, GNorm = 0.1082, lr_0 = 1.0000e-04
Loss = 5.6673e-03, PNorm = 57.5157, GNorm = 0.1697, lr_0 = 1.0000e-04
Loss = 6.2378e-03, PNorm = 57.5169, GNorm = 0.1485, lr_0 = 1.0000e-04
Validation mae = 3.046766
Epoch 298
Loss = 7.2645e-03, PNorm = 57.5171, GNorm = 0.1776, lr_0 = 1.0000e-04
Loss = 7.3870e-03, PNorm = 57.5176, GNorm = 0.1585, lr_0 = 1.0000e-04
Loss = 7.1676e-03, PNorm = 57.5169, GNorm = 0.1796, lr_0 = 1.0000e-04
Loss = 7.9140e-03, PNorm = 57.5172, GNorm = 0.1093, lr_0 = 1.0000e-04
Loss = 7.1208e-03, PNorm = 57.5172, GNorm = 0.1251, lr_0 = 1.0000e-04
Loss = 7.6024e-03, PNorm = 57.5183, GNorm = 0.1565, lr_0 = 1.0000e-04
Loss = 8.1685e-03, PNorm = 57.5205, GNorm = 0.1381, lr_0 = 1.0000e-04
Loss = 6.1584e-03, PNorm = 57.5224, GNorm = 0.1385, lr_0 = 1.0000e-04
Loss = 6.7902e-03, PNorm = 57.5230, GNorm = 0.1437, lr_0 = 1.0000e-04
Loss = 6.5366e-03, PNorm = 57.5242, GNorm = 0.1065, lr_0 = 1.0000e-04
Validation mae = 3.051677
Epoch 299
Loss = 6.6467e-03, PNorm = 57.5248, GNorm = 0.1547, lr_0 = 1.0000e-04
Loss = 7.1349e-03, PNorm = 57.5249, GNorm = 0.1860, lr_0 = 1.0000e-04
Loss = 7.5020e-03, PNorm = 57.5261, GNorm = 0.1548, lr_0 = 1.0000e-04
Loss = 6.6339e-03, PNorm = 57.5258, GNorm = 0.1386, lr_0 = 1.0000e-04
Loss = 8.0608e-03, PNorm = 57.5247, GNorm = 0.1368, lr_0 = 1.0000e-04
Loss = 7.8942e-03, PNorm = 57.5238, GNorm = 0.1944, lr_0 = 1.0000e-04
Loss = 7.6587e-03, PNorm = 57.5235, GNorm = 0.1345, lr_0 = 1.0000e-04
Loss = 6.6988e-03, PNorm = 57.5236, GNorm = 0.1641, lr_0 = 1.0000e-04
Loss = 8.2344e-03, PNorm = 57.5243, GNorm = 0.2057, lr_0 = 1.0000e-04
Validation mae = 3.074774
Model 0 best validation mae = 2.802173 on epoch 21
Loading pretrained parameter "encoder.encoder.0.cached_zero_vector".
Loading pretrained parameter "encoder.encoder.0.W_i.weight".
Loading pretrained parameter "encoder.encoder.0.W_h.weight".
Loading pretrained parameter "encoder.encoder.0.W_o.weight".
Loading pretrained parameter "encoder.encoder.0.W_o.bias".
Loading pretrained parameter "ffn.1.weight".
Loading pretrained parameter "ffn.1.bias".
Loading pretrained parameter "ffn.4.weight".
Loading pretrained parameter "ffn.4.bias".
Moving model to cuda
Model 0 test mae = 3.334459
Ensemble test mae = 3.334459
Fold 1
Splitting data with seed 1
Total scaffolds = 939 | train scaffolds = 812 | val scaffolds = 68 | test scaffolds = 59
Label averages per scaffold, in decreasing order of scaffold frequency,capped at 10 scaffolds and 20 labels:
Scaffold 0
Task 0: count = 1,048 | target average = 21.410328


Scaffold 1
Task 0: count = 202 | target average = 21.972134


Scaffold 2
Task 0: count = 104 | target average = 19.609639


Scaffold 3
Task 0: count = 84 | target average = 21.255030


Scaffold 4
Task 0: count = 79 | target average = 22.576012


Scaffold 5
Task 0: count = 76 | target average = 19.066546


Scaffold 6
Task 0: count = 74 | target average = 20.416149


Scaffold 7
Task 0: count = 65 | target average = 18.326297


Scaffold 8
Task 0: count = 64 | target average = 16.218916


Scaffold 9
Task 0: count = 62 | target average = 12.533685


Total size = 5,265 | train size = 4,738 | val size = 263 | test size = 264
Fitting scaler
Building model 0
MoleculeModel(
  (encoder): MPN(
    (encoder): ModuleList(
      (0): MPNEncoder(
        (dropout_layer): Dropout(p=0.05, inplace=False)
        (act_func): ReLU()
        (W_i): Linear(in_features=193, out_features=300, bias=False)
        (W_h): Linear(in_features=300, out_features=300, bias=False)
        (W_o): Linear(in_features=465, out_features=300, bias=True)
      )
    )
  )
  (ffn): Sequential(
    (0): Dropout(p=0.05, inplace=False)
    (1): Linear(in_features=300, out_features=300, bias=True)
    (2): ReLU()
    (3): Dropout(p=0.05, inplace=False)
    (4): Linear(in_features=300, out_features=1, bias=True)
  )
)
Number of parameters = 378,601
Moving model to cuda
Epoch 0
Loss = 1.1025e+00, PNorm = 34.6642, GNorm = 5.9553, lr_0 = 1.5266e-04
Loss = 9.1665e-01, PNorm = 34.6664, GNorm = 3.8246, lr_0 = 2.0053e-04
Loss = 8.7011e-01, PNorm = 34.6708, GNorm = 2.8553, lr_0 = 2.4840e-04
Loss = 1.1212e+00, PNorm = 34.6775, GNorm = 4.3177, lr_0 = 2.9628e-04
Loss = 7.2474e-01, PNorm = 34.6852, GNorm = 8.3263, lr_0 = 3.4415e-04
Loss = 7.1883e-01, PNorm = 34.6934, GNorm = 16.6806, lr_0 = 3.9202e-04
Loss = 7.3249e-01, PNorm = 34.7016, GNorm = 7.6944, lr_0 = 4.3989e-04
Loss = 7.2920e-01, PNorm = 34.7124, GNorm = 5.3654, lr_0 = 4.8777e-04
Loss = 6.6130e-01, PNorm = 34.7293, GNorm = 5.5814, lr_0 = 5.3564e-04
Validation mae = 5.023864
Epoch 1
Loss = 6.3176e-01, PNorm = 34.7465, GNorm = 14.4023, lr_0 = 5.8830e-04
Loss = 5.5509e-01, PNorm = 34.7613, GNorm = 6.7923, lr_0 = 6.3617e-04
Loss = 5.4989e-01, PNorm = 34.7786, GNorm = 11.9275, lr_0 = 6.8404e-04
Loss = 6.7296e-01, PNorm = 34.7994, GNorm = 4.3486, lr_0 = 7.3191e-04
Loss = 5.0982e-01, PNorm = 34.8284, GNorm = 3.4639, lr_0 = 7.7979e-04
Loss = 4.4578e-01, PNorm = 34.8476, GNorm = 6.1884, lr_0 = 8.2766e-04
Loss = 5.1935e-01, PNorm = 34.8672, GNorm = 12.5858, lr_0 = 8.7553e-04
Loss = 5.0928e-01, PNorm = 34.8884, GNorm = 2.6868, lr_0 = 9.2340e-04
Loss = 4.2613e-01, PNorm = 34.9161, GNorm = 2.1469, lr_0 = 9.7128e-04
Validation mae = 4.345716
Epoch 2
Loss = 5.4862e-01, PNorm = 34.9435, GNorm = 5.3860, lr_0 = 9.9967e-04
Loss = 3.8041e-01, PNorm = 34.9729, GNorm = 3.2918, lr_0 = 9.9885e-04
Loss = 4.5401e-01, PNorm = 34.9983, GNorm = 3.4838, lr_0 = 9.9803e-04
Loss = 3.4936e-01, PNorm = 35.0243, GNorm = 0.7278, lr_0 = 9.9721e-04
Loss = 4.6446e-01, PNorm = 35.0513, GNorm = 5.3580, lr_0 = 9.9639e-04
Loss = 3.8005e-01, PNorm = 35.0780, GNorm = 5.1165, lr_0 = 9.9557e-04
Loss = 4.1996e-01, PNorm = 35.1066, GNorm = 3.6614, lr_0 = 9.9475e-04
Loss = 3.6776e-01, PNorm = 35.1438, GNorm = 3.0607, lr_0 = 9.9394e-04
Loss = 4.3791e-01, PNorm = 35.1676, GNorm = 5.8208, lr_0 = 9.9312e-04
Loss = 4.1247e-01, PNorm = 35.1985, GNorm = 3.9050, lr_0 = 9.9230e-04
Validation mae = 4.358544
Epoch 3
Loss = 4.8099e-01, PNorm = 35.2312, GNorm = 4.1861, lr_0 = 9.9149e-04
Loss = 4.2071e-01, PNorm = 35.2715, GNorm = 4.7777, lr_0 = 9.9067e-04
Loss = 3.4423e-01, PNorm = 35.3057, GNorm = 1.2690, lr_0 = 9.8986e-04
Loss = 4.4249e-01, PNorm = 35.3315, GNorm = 2.4003, lr_0 = 9.8905e-04
Loss = 3.5031e-01, PNorm = 35.3554, GNorm = 3.8477, lr_0 = 9.8823e-04
Loss = 3.5151e-01, PNorm = 35.3832, GNorm = 3.2215, lr_0 = 9.8742e-04
Loss = 4.0494e-01, PNorm = 35.4089, GNorm = 0.6794, lr_0 = 9.8661e-04
Loss = 3.9067e-01, PNorm = 35.4367, GNorm = 4.1313, lr_0 = 9.8580e-04
Loss = 3.3477e-01, PNorm = 35.4705, GNorm = 1.4256, lr_0 = 9.8499e-04
Validation mae = 3.940085
Epoch 4
Loss = 3.3206e-01, PNorm = 35.4976, GNorm = 1.1768, lr_0 = 9.8418e-04
Loss = 3.3116e-01, PNorm = 35.5275, GNorm = 6.3492, lr_0 = 9.8337e-04
Loss = 2.9606e-01, PNorm = 35.5579, GNorm = 0.8215, lr_0 = 9.8256e-04
Loss = 3.3490e-01, PNorm = 35.5918, GNorm = 1.6903, lr_0 = 9.8176e-04
Loss = 3.6051e-01, PNorm = 35.6249, GNorm = 5.4579, lr_0 = 9.8095e-04
Loss = 4.0175e-01, PNorm = 35.6607, GNorm = 1.0111, lr_0 = 9.8014e-04
Loss = 3.3054e-01, PNorm = 35.7080, GNorm = 3.4006, lr_0 = 9.7934e-04
Loss = 3.5677e-01, PNorm = 35.7538, GNorm = 3.0085, lr_0 = 9.7853e-04
Loss = 3.1985e-01, PNorm = 35.7873, GNorm = 3.7625, lr_0 = 9.7773e-04
Loss = 3.2026e-01, PNorm = 35.8228, GNorm = 2.6743, lr_0 = 9.7693e-04
Validation mae = 4.231191
Epoch 5
Loss = 3.1796e-01, PNorm = 35.8583, GNorm = 0.7113, lr_0 = 9.7604e-04
Loss = 3.2402e-01, PNorm = 35.8983, GNorm = 3.9507, lr_0 = 9.7524e-04
Loss = 2.7796e-01, PNorm = 35.9316, GNorm = 2.4478, lr_0 = 9.7444e-04
Loss = 2.9286e-01, PNorm = 35.9715, GNorm = 1.4958, lr_0 = 9.7364e-04
Loss = 3.1240e-01, PNorm = 36.0007, GNorm = 1.0063, lr_0 = 9.7284e-04
Loss = 3.2904e-01, PNorm = 36.0302, GNorm = 5.1497, lr_0 = 9.7204e-04
Loss = 3.5442e-01, PNorm = 36.0747, GNorm = 2.2236, lr_0 = 9.7124e-04
Loss = 3.1826e-01, PNorm = 36.1135, GNorm = 0.7490, lr_0 = 9.7044e-04
Loss = 3.3307e-01, PNorm = 36.1541, GNorm = 1.2129, lr_0 = 9.6965e-04
Validation mae = 3.767200
Epoch 6
Loss = 2.4681e-01, PNorm = 36.1828, GNorm = 2.1726, lr_0 = 9.6885e-04
Loss = 2.8037e-01, PNorm = 36.2120, GNorm = 1.3267, lr_0 = 9.6805e-04
Loss = 3.1063e-01, PNorm = 36.2509, GNorm = 5.3289, lr_0 = 9.6726e-04
Loss = 2.9715e-01, PNorm = 36.2993, GNorm = 2.5589, lr_0 = 9.6646e-04
Loss = 2.4736e-01, PNorm = 36.3419, GNorm = 2.1545, lr_0 = 9.6567e-04
Loss = 3.0613e-01, PNorm = 36.3828, GNorm = 1.1615, lr_0 = 9.6487e-04
Loss = 2.9254e-01, PNorm = 36.4118, GNorm = 1.1633, lr_0 = 9.6408e-04
Loss = 2.9991e-01, PNorm = 36.4509, GNorm = 1.4886, lr_0 = 9.6329e-04
Loss = 2.6280e-01, PNorm = 36.4882, GNorm = 2.2336, lr_0 = 9.6250e-04
Loss = 2.3379e-01, PNorm = 36.5128, GNorm = 1.5458, lr_0 = 9.6171e-04
Validation mae = 3.744484
Epoch 7
Loss = 2.5912e-01, PNorm = 36.5489, GNorm = 2.3246, lr_0 = 9.6092e-04
Loss = 3.0923e-01, PNorm = 36.5950, GNorm = 1.7375, lr_0 = 9.6013e-04
Loss = 2.2299e-01, PNorm = 36.6305, GNorm = 3.9953, lr_0 = 9.5934e-04
Loss = 2.6537e-01, PNorm = 36.6745, GNorm = 1.2214, lr_0 = 9.5855e-04
Loss = 2.5596e-01, PNorm = 36.7124, GNorm = 1.2090, lr_0 = 9.5776e-04
Loss = 2.8225e-01, PNorm = 36.7497, GNorm = 0.7465, lr_0 = 9.5698e-04
Loss = 2.6220e-01, PNorm = 36.7929, GNorm = 5.2368, lr_0 = 9.5619e-04
Loss = 2.2859e-01, PNorm = 36.8259, GNorm = 0.9082, lr_0 = 9.5540e-04
Loss = 2.4720e-01, PNorm = 36.8612, GNorm = 0.6583, lr_0 = 9.5462e-04
Validation mae = 3.933019
Epoch 8
Loss = 1.9468e-01, PNorm = 36.8943, GNorm = 2.9243, lr_0 = 9.5383e-04
Loss = 2.6464e-01, PNorm = 36.9349, GNorm = 1.3150, lr_0 = 9.5305e-04
Loss = 2.1426e-01, PNorm = 36.9615, GNorm = 1.2783, lr_0 = 9.5227e-04
Loss = 2.2001e-01, PNorm = 37.0089, GNorm = 1.2480, lr_0 = 9.5149e-04
Loss = 2.2183e-01, PNorm = 37.0504, GNorm = 2.7018, lr_0 = 9.5070e-04
Loss = 2.7937e-01, PNorm = 37.0919, GNorm = 5.0662, lr_0 = 9.4992e-04
Loss = 3.7949e-01, PNorm = 37.1507, GNorm = 2.8967, lr_0 = 9.4914e-04
Loss = 2.8049e-01, PNorm = 37.2027, GNorm = 1.2911, lr_0 = 9.4836e-04
Loss = 2.5235e-01, PNorm = 37.2612, GNorm = 1.6504, lr_0 = 9.4758e-04
Loss = 2.2620e-01, PNorm = 37.3119, GNorm = 1.3696, lr_0 = 9.4680e-04
Validation mae = 3.765949
Epoch 9
Loss = 2.1075e-01, PNorm = 37.3474, GNorm = 0.8809, lr_0 = 9.4595e-04
Loss = 2.8492e-01, PNorm = 37.3878, GNorm = 2.2654, lr_0 = 9.4517e-04
Loss = 1.9517e-01, PNorm = 37.4355, GNorm = 2.2127, lr_0 = 9.4439e-04
Loss = 2.1253e-01, PNorm = 37.4767, GNorm = 2.8070, lr_0 = 9.4362e-04
Loss = 2.1120e-01, PNorm = 37.5243, GNorm = 0.9823, lr_0 = 9.4284e-04
Loss = 2.1287e-01, PNorm = 37.5660, GNorm = 1.3280, lr_0 = 9.4207e-04
Loss = 2.1892e-01, PNorm = 37.6019, GNorm = 3.2004, lr_0 = 9.4129e-04
Loss = 2.0268e-01, PNorm = 37.6401, GNorm = 2.8409, lr_0 = 9.4052e-04
Loss = 2.3699e-01, PNorm = 37.6898, GNorm = 0.7998, lr_0 = 9.3975e-04
Validation mae = 3.461092
Epoch 10
Loss = 1.4499e-01, PNorm = 37.7312, GNorm = 1.3303, lr_0 = 9.3898e-04
Loss = 2.2121e-01, PNorm = 37.7766, GNorm = 0.7167, lr_0 = 9.3820e-04
Loss = 1.8210e-01, PNorm = 37.8132, GNorm = 0.7612, lr_0 = 9.3743e-04
Loss = 2.1040e-01, PNorm = 37.8581, GNorm = 0.8445, lr_0 = 9.3666e-04
Loss = 1.7073e-01, PNorm = 37.8956, GNorm = 2.8719, lr_0 = 9.3589e-04
Loss = 1.9571e-01, PNorm = 37.9321, GNorm = 2.8880, lr_0 = 9.3512e-04
Loss = 2.1251e-01, PNorm = 37.9613, GNorm = 0.7673, lr_0 = 9.3436e-04
Loss = 2.1190e-01, PNorm = 38.0015, GNorm = 2.1649, lr_0 = 9.3359e-04
Loss = 2.0178e-01, PNorm = 38.0392, GNorm = 2.0974, lr_0 = 9.3282e-04
Loss = 2.0640e-01, PNorm = 38.0738, GNorm = 1.2579, lr_0 = 9.3206e-04
Validation mae = 3.590446
Epoch 11
Loss = 1.7293e-01, PNorm = 38.0998, GNorm = 0.9303, lr_0 = 9.3129e-04
Loss = 2.3267e-01, PNorm = 38.1397, GNorm = 1.8077, lr_0 = 9.3052e-04
Loss = 1.8796e-01, PNorm = 38.1822, GNorm = 1.4456, lr_0 = 9.2976e-04
Loss = 1.6992e-01, PNorm = 38.2119, GNorm = 2.2906, lr_0 = 9.2900e-04
Loss = 1.9494e-01, PNorm = 38.2398, GNorm = 1.1533, lr_0 = 9.2823e-04
Loss = 2.0353e-01, PNorm = 38.2841, GNorm = 0.8924, lr_0 = 9.2747e-04
Loss = 1.7479e-01, PNorm = 38.3325, GNorm = 0.8728, lr_0 = 9.2671e-04
Loss = 1.5917e-01, PNorm = 38.3676, GNorm = 1.6449, lr_0 = 9.2595e-04
Loss = 1.7420e-01, PNorm = 38.4013, GNorm = 1.0815, lr_0 = 9.2519e-04
Validation mae = 3.395894
Epoch 12
Loss = 1.8832e-01, PNorm = 38.4313, GNorm = 3.2808, lr_0 = 9.2443e-04
Loss = 1.5862e-01, PNorm = 38.4666, GNorm = 3.8848, lr_0 = 9.2367e-04
