,mol,Eafw,Earev,dErxn,ETS,ERt,EPr,enan,HRt,HPr,HTS,Hafw,dH,rxn_smiles_mapped,rxn_smiles_random
10,1aMebp1,8.86357132,13.11494801,-4.251376686,-1503211.7063143142,-1503220.569878939,-1503224.8212524145,S,-1502974.388685604,-1502977.452812051,-1502965.6819982291,8.706687374971809,-3.064126447075978,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:25][C:8]([H:18])([C:27]([C:17]#[C:4][H:21])([H:38])[H:47])[c:30]2[c:34]([H:46])[c:48]([H:5])[c:32]([H:14])[c:28]([H:51])[c:35]2[H:9])[O:2][n+:41]2[c:6]([H:19])[c:16]([H:37])[c:10]([H:42])[c:26]([C:20]([H:36])([H:45])[H:49])[c:44]2-[c:31]2[c:33]([C:7]([H:11])([H:13])[H:15])[c:3]([H:39])[c:12]([H:50])[c:29]([H:43])[n+:40]2[O:24]1
11,1aMebp2,7.124115057999999,20.87284763,-13.74873258,-1503212.9161516658,-1503220.0402613431,-1503233.7889835332,S,-1502974.4413963596,-1502986.211582673,-1502966.747508511,7.693887848872691,-11.770186313195154,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:26]([C:7]([C:6]#[C:20][H:39])([H:11])[H:13])([H:15])[c:28]2[c:30]([H:19])[c:8]([H:49])[c:29]([H:42])[c:4]([H:36])[c:48]2[H:46])([Cl:22])([Cl:23])[O:24][n+:41]2[c:10]([c:16]([C:44]([H:14])([H:38])[H:45])[c:33]([H:21])[c:31]([H:37])[c:27]2[H:5])-[c:3]2[c:35]([C:17]([H:43])([H:47])[H:50])[c:32]([H:18])[c:12]([H:9])[c:34]([H:51])[n+:40]2[O:25]1
12,1aMebp3,9.561361855,21.45831397,-11.89695212,-1503212.256012198,-1503221.817366831,-1503233.7143099618,S,-1502975.486198845,-1502985.921673515,-1502966.045953449,9.440245395991951,-10.435474670026451,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:34]([H:11])([c:27]2[c:4]([H:37])[c:28]([H:13])[c:7]([H:38])[c:31]([H:42])[c:8]2[H:47])[C:32]([C:17]#[C:44][H:51])([H:18])[H:49])([Cl:22])([Cl:23])[O:24][n+:41]2[c:29]([c:48]([C:20]([H:5])([H:9])[H:21])[c:10]([H:15])[c:16]([H:19])[c:35]2[H:46])-[c:3]2[c:12]([C:33]([H:14])([H:36])[H:45])[c:6]([H:43])[c:26]([H:39])[c:30]([H:50])[n+:40]2[O:25]1
13,1aMebp4,9.332948407,23.12184159,-13.78889318,-1503208.800320135,-1503218.1332614918,-1503231.9221442582,S,-1502972.089492628,-1502984.2142215262,-1502962.727058348,9.362434280104935,-12.124728898052124,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:25][C:3]([C:26]([C:12]#[C:35][H:43])([H:49])[H:51])([c:48]2[c:8]([H:46])[c:30]([H:42])[c:6]([H:11])[c:28]([H:37])[c:16]2[H:39])[H:50])[O:2][n+:41]2[c:31]([H:38])[c:4]([H:47])[c:7]([H:36])[c:33]([C:27]([H:5])([H:9])[H:14])[c:34]2-[c:20]2[c:17]([C:32]([H:13])([H:15])[H:21])[c:29]([H:19])[c:44]([H:18])[c:10]([H:45])[n+:40]2[O:24]1
14,1aMebp5,9.594619857,18.87611249,-9.28149263,-1503209.73844609,-1503219.3330587,-1503228.614544319,S,-1502973.066524141,-1502981.1111895212,-1502963.61686611,9.44965803087689,-8.044665380381048,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:40]2[c:26]([c:31]([C:44]([H:45])([H:46])[H:47])[c:32]([H:36])[c:30]([H:43])[c:29]2[H:42])-[c:27]2[c:33]([C:48]([H:49])([H:50])[H:51])[c:34]([H:37])[c:35]([H:38])[c:28]([H:39])[n+:41]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:24][C:33]([c:10]2[c:16]([H:49])[c:3]([H:42])[c:29]([H:43])[c:31]([H:11])[c:27]2[H:21])([H:18])[C:44]([C:8]#[C:26][H:46])([H:38])[H:50])[O:2][n+:40]2[c:6]([c:12]([C:30]([H:13])([H:19])[H:37])[c:32]([H:47])[c:7]([H:45])[c:34]2[H:36])-[c:20]2[c:4]([C:17]([H:9])([H:14])[H:39])[c:48]([H:5])[c:35]([H:51])[c:28]([H:15])[n+:41]2[O:25]1
15,1abp1,8.962717817,18.57679047,-9.614072651,-1453883.026786488,-1453891.989497535,-1453901.603562924,S,-1453680.4944916845,-1453688.994101089,-1453671.9133061091,8.581185575108975,-8.49960940470919,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:24][C:16]([C:6]([H:11])([H:13])[C:30]#[C:12][H:14])([c:34]2[c:27]([H:9])[c:35]([H:45])[c:4]([H:44])[c:10]([H:15])[c:33]2[H:37])[H:36])[O:2][n+:42]2[c:26]([c:17]([H:18])[c:32]([H:38])[c:3]([H:5])[c:31]2[H:21])-[c:28]2[c:20]([H:39])[c:29]([H:41])[c:7]([H:40])[c:8]([H:19])[n+:43]2[O:25]1
16,1abp2,7.294170126,20.23592552,-12.94175539,-1453883.7703846532,-1453891.0645492692,-1453904.006294885,S,-1453679.8682377022,-1453691.3265520418,-1453672.607958572,7.2602791304234415,-11.458314339863136,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:24][C:35]([C:3]([C:12]#[C:17][H:45])([H:19])[H:36])([c:10]2[c:4]([H:41])[c:28]([H:40])[c:6]([H:14])[c:29]([H:44])[c:34]2[H:18])[H:21])[O:2][n+:43]2[c:8]([H:38])[c:31]([H:39])[c:30]([H:13])[c:32]([H:9])[c:26]2-[c:33]2[c:16]([H:5])[c:27]([H:37])[c:7]([H:15])[c:20]([H:11])[n+:42]2[O:25]1
17,1abp3,9.641055559,20.6456892,-11.00463365,-1453883.47106286,-1453893.112111136,-1453904.1167364689,S,-1453681.69554391,-1453691.37173269,-1453671.9810770808,9.714466829085724,-9.676188780227676,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:24][C:7]([c:10]2[c:12]([H:40])[c:4]([H:21])[c:26]([H:41])[c:28]([H:13])[c:30]2[H:36])([C:33]([H:5])([H:14])[C:27]#[C:34][H:44])[H:38])[O:2][n+:43]2[c:3]([H:39])[c:35]([H:9])[c:20]([H:18])[c:16]([H:37])[c:17]2-[c:31]2[c:29]([H:19])[c:32]([H:15])[c:8]([H:45])[c:6]([H:11])[n+:42]2[O:25]1
18,1abp4,9.870724026,22.68258496,-12.81186093,-1453880.0442362109,-1453889.914952781,-1453902.7268040343,S,-1453678.524113424,-1453689.988702854,-1453668.9307558318,9.5933575918898,-11.46458943001926,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:25][C:35]([H:19])([c:27]2[c:16]([H:14])[c:3]([H:18])[c:6]([H:11])[c:30]([H:38])[c:26]2[H:40])[C:28]([C:4]#[C:10][H:13])([H:5])[H:36])[O:2][n+:43]2[c:12]([c:8]([H:39])[c:7]([H:41])[c:32]([H:45])[c:29]2[H:21])-[c:34]2[c:20]([H:9])[c:33]([H:15])[c:17]([H:37])[c:31]([H:44])[n+:42]2[O:24]1
19,1abp5,9.474765548,15.10101549,-5.626249944,-1453880.938436536,-1453890.4131949272,-1453896.0394406212,S,-1453679.107696794,-1453683.487709614,-1453669.740242442,9.367454352090135,-4.380012820009142,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:45])[c:29]2[H:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([H:41])[n+:43]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:25][C:20]([C:16]([H:15])([C:34]#[C:4][H:5])[H:36])([c:17]2[c:12]([H:11])[c:10]([H:18])[c:33]([H:39])[c:29]([H:37])[c:35]2[H:13])[H:21])[O:2][n+:42]2[c:3]([H:38])[c:26]([H:45])[c:30]([H:14])[c:28]([H:41])[c:7]2-[c:32]2[c:31]([H:40])[c:27]([H:9])[c:6]([H:44])[c:8]([H:19])[n+:43]2[O:24]1
20,1bbp1,8.734304369,17.80746385,-9.073159485,-1578409.497077896,-1578418.2313756668,-1578427.304528298,R,-1578216.718155479,-1578224.6479867122,-1578208.1219096882,8.596245791064575,-7.929831233108415,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:41]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:43])[c:29]2[F:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([F:45])[n+:42]2[O:25]1>>[Si:1]([O:2][C:3]([c:4]1[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]1[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:41]1[c:26](-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([F:45])[n+:42]2[O-:25])[c:31]([H:36])[c:32]([H:37])[c:30]([H:43])[c:29]1[F:44],[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:41]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:43])[c:29]2[F:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([F:45])[n+:42]2[O:25]1>>[Si:1]([O:2][n+:41]1[c:20]([F:44])[c:28]([H:19])[c:10]([H:43])[c:33]([H:9])[c:30]1-[c:8]1[c:7]([H:37])[c:3]([H:36])[c:31]([H:18])[c:26]([F:45])[n+:42]1[O-:24])([Cl:22])([Cl:23])[O:25][C:4]([H:5])([c:6]1[c:17]([H:39])[c:35]([H:11])[c:34]([H:15])[c:12]([H:40])[c:29]1[H:14])[C:16]([H:13])([C:27]#[C:32][H:21])[H:38]
21,1bbp2,7.106544792999999,16.48843894,-9.381894146,-1578411.016904694,-1578418.123444119,-1578427.5053311782,R,-1578216.609596422,-1578224.63041646,-1578209.4440711509,7.16552527085878,-8.020820037927479,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:41]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:43])[c:29]2[F:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([F:45])[n+:42]2[O:25]1>>[Si-:1]1([O:2][C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:41]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:43])[c:29]2[F:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([F:45])[n+:42]2[O:25]1,[Si-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:41]2[c:26]([c:31]([H:36])[c:32]([H:37])[c:30]([H:43])[c:29]2[F:44])-[c:27]2[c:33]([H:38])[c:34]([H:39])[c:35]([H:40])[c:28]([F:45])[n+:42]2[O:25]1>>[Si-:1]1([Cl:22])([Cl:23])([O:24][C:34]([H:9])([c:17]2[c:7]([H:38])[c:20]([H:18])[c:27]([H:13])[c:16]([H:21])[c:35]2[H:39])[C:26]([C:3]#[C:6][H:43])([H:14])[H:15])[O:2][n+:41]2[c:28]([F:45])[c:4]([H:40])[c:29]([H:37])[c:8]([H:5])[c:30]2-[c:12]2[c:10]([H:11])[c:31]([H:19])[c:32]([H:36])[c:33]([F:44])[n+:42]2[O:25]1
