,original idx,rxn_smiles,barrier
3180,3180,[CH3:1][O:2][CH:3]1[CH2:4][CH2:5]1>>[CH2-:1][O+:2]=[CH:3][CH2:4][CH3:5],66.24531
3181,3181,[CH2:1]1[CH:2]([O:3][CH3:4])[CH2:5]1>>[CH2:1]=[CH:2][O:3][CH3:4].[CH2:5],93.08386
3182,3182,[CH2:1]1[CH:2]([O:4][CH3:5])[CH2:3]1>>[CH:1][C@H:2]([CH3:3])[O:4][CH3:5],66.21635
3183,3183,[CH:1]#[C:2][CH3:3]>>[CH2:1]=[C:2]=[CH2:3],83.6948
3184,3184,[CH3:1][CH2:2][OH:3]>>[CH2:1]=[CH:2][OH:3].[H:4][H:5],106.42583
3185,3185,[CH3:1][CH2:2][OH:3]>>[CH3:1][CH:2]=[O:3].[H:4][H:5],86.13394
3186,3186,[CH2:1]([OH:2])[CH3:3]>>[CH3:1][OH:2].[CH2:3],128.18101
3187,3187,[O:1]=[CH:2][CH:3]([OH:4])[CH:5]=[O:6]>>[O:1]=[CH:2]/[C:3]([OH:4])=[CH:5]\[OH:6],55.84794
3188,3188,[CH:1](=[O:2])[CH:5]([CH:3]=[O:4])[OH:6]>>[CH-:1]=[O+:2][C@@H:3]1[O:4][C@H:5]1[OH:6],98.78006
3189,3189,[OH:1][CH:2]([CH:3]=[O:4])[CH:5]=[O:6]>>[OH:1][C@H:2]1[C@H:3]2[O:4][C@@H:5]1[O:6]2,70.45425
3190,3190,[OH:1][CH:2]([CH:3]=[O:4])[CH:5]=[O:6]>>[OH:1]/[CH:2]=[CH:3]\[OH:4].[C-:5]#[O+:6],40.6097
3191,3191,[O:1]=[CH:2][CH:3]([CH:4]=[O:6])[OH:5]>>[O:1]=[CH:2]/[CH:3]=[CH:4]\[O:5][OH:6],100.0192
3192,3192,[O:1]=[CH:2][CH:3]([OH:4])[CH:5]=[O:6]>>[O:1]=[CH:2][C@H:3]([OH:4])[C:5][OH:6],81.24887
3193,3193,[O:1]=[CH:2][CH:3]([OH:4])[CH:5]=[O:6]>>[O:1]=[CH:2][C@@H:3]1[O:4][C@@H:5]1[OH:6],56.57128
3194,3194,[OH:1][CH:2]([CH:4]=[O:3])[CH:6]=[O:5]>>[OH:1][C@H:2]1[O:3][C@H:4]2[O:5][C@@H:6]12,51.41031
3195,3195,[CH3:1][c:2]1[nH:4][n:3][cH:5][cH:6]1>>[CH3:1][C:2]1=[N+:3]([NH-:4])[CH:5]=[CH:6]1,114.95538
3196,3196,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH3:1][c+:2]1[cH:3][c-:4][nH:5][nH:6]1,76.78679
3197,3197,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH2:1]=[C:2]1[CH:3]=[CH:4][NH:5][NH:6]1,105.0617
3198,3198,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH3:1][c:2]1[cH:3][cH:4][nH:5][n:6]1,45.66585
3199,3199,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH3:1][C@H:2]1[CH:3]=[CH:4][N:5]=[N:6]1,50.35174
3200,3200,[CH3:1][c:2]1[nH:5][n:4][cH:3][cH:6]1>>[CH3:1][C@@H:2]1[C:3][NH:4][N:5]=[CH:6]1,84.40099000000002
3201,3201,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH3:1][C@H:2]1[C+:3]=[CH:4][N-:5][NH:6]1,78.67094
3202,3202,[CH3:1][c:2]1[nH:3][n:4][cH:6][cH:5]1>>[CH3:1][C:2]1([NH:3][N:4])[CH:5]=[CH:6]1,143.95365
3203,3203,[cH:1]1[c:2]([CH3:3])[nH:6][n:5][cH:4]1>>[CH:1]#[C:2][CH3:3].[CH:4]#[N+:5][NH-:6],109.1923
3204,3204,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH3:1][C:2]1=[C:3]=[CH:4][NH:5][NH:6]1,98.67024
3205,3205,[nH:2]1[c:3]([CH3:4])[cH:5][cH:6][n:7]1>>[H:1]/[N:2]=[C:3](\[CH3:4])[C@H:5]1[CH:6]=[N:7]1,81.03443
3206,3206,[CH3:1][c:2]1[cH:3][cH:4][n:5][nH:6]1>>[CH2:1]=[C:2]1[CH:3]=[CH:4][N-:5][NH2+:6]1,96.92307
3207,3207,[CH3:1][c:2]1[nH:3][n:6][cH:5][cH:4]1>>[CH3:1][C:2](=[NH:3])[CH:4]=[C:5]=[NH:6],85.11229
3208,3208,[CH3:1][C@H:2]1[CH2:3][CH2:5][O:4]1>>[CH:1][CH2:2][CH2:3][O:4][CH3:5],122.93498
3209,3209,[CH2:1]1[CH2:2][C@H:3]([CH3:4])[O:5]1>>[CH2:1]=[CH:2][C@H:3]([CH3:4])[OH:5],89.68199
3210,3210,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5]1>>[CH2:1]=[C:2]1[CH2:3][CH2:4][O:5]1.[H:6][H:7],104.74879
3211,3211,[CH3:1][C@H:3]1[CH2:2][CH2:5][O:4]1>>[CH4:1].[CH:2]1=[CH:3][O:4][CH2:5]1,114.23662
3212,3212,[CH2:1]1[CH2:2][C@H:3]([CH3:4])[O:5]1>>[CH:1][CH2:2][C@H:3]([CH3:4])[OH:5],75.28304
3213,3213,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5]1>>[CH3:1]/[CH:2]=[CH:3]/[CH2:4][OH:5],83.65601
3214,3214,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5]1>>[CH3:1][C@H:2]1[CH:3]=[CH:4][O:5]1.[H:6][H:7],108.23162
3215,3215,[CH2:1]1[O:2][C@@H:3]([CH3:4])[CH2:5]1>>[CH-:1]=[O+:2][CH:3]([CH3:4])[CH3:5],81.0021
3216,3216,[CH2:1]1[CH2:2][O:3][C@H:5]1[CH3:4]>>[CH2:1]1[CH2:2][O:3]1.[CH:4][CH3:5],118.87696
3217,3217,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5]1>>[CH3:1][C:2][CH2:3][CH2:4][OH:5],71.16162
3218,3218,[CH3:1][C@@H:2]1[O:3][CH2:4][CH2:5]1>>[CH4:1].[CH:2]1=[O+:3][CH-:4][CH2:5]1,95.32888
3219,3219,[C@H:1]1([CH3:2])[CH2:3][CH2:4][O:5]1>>[CH2:1]=[CH2:2].[CH3:3][CH:4]=[O:5],61.35971
3220,3220,[CH2:1]1[C@H:2]([CH3:3])[O:5][CH2:4]1>>[CH2:1]=[CH:2][CH3:3].[CH2:4]=[O:5],60.71803000000001
3221,3221,[CH2:1]1[CH2:2][CH2:4][CH2:3]1>>[CH2:1]=[CH2:2].[CH2:3]=[CH2:4],96.11955
3222,3222,[CH2:1]1[CH2:2][CH2:3][CH2:4]1>>[CH:1]1=[CH:2][CH2:3][CH2:4]1.[H:5][H:6],114.07045
3223,3223,[CH3:1][C@@H:3]1[CH2:2][C@@H:4]1[O:5][CH3:6]>>[CH3:1][CH2:2][CH2:3][C-:4]=[O+:5][CH3:6],53.07601
3224,3224,[C@@H:1]1([CH3:2])[CH2:3][C@@H:4]1[O:5][CH3:6]>>[CH2:1]=[CH2:2].[CH2:3]=[CH:4][O:5][CH3:6],84.41253
3225,3225,[C@@H:1]1([CH3:4])[CH2:2][C@@H:3]1[O:5][CH3:6]>>[CH:1][CH2:2][C@@H:3]([CH3:4])[O:5][CH3:6],96.09487
3226,3226,[CH2:1]1[C@@H:3]([CH3:2])[C@H:4]1[O:5][CH3:6]>>[CH2:1]=[CH:2][CH2:3][CH2:4][O:5][CH3:6],93.47872
3227,3227,[CH2:1]1[C@@H:2]([CH3:3])[C@H:4]1[O:6][CH3:5]>>[CH3:1][CH:2]([CH3:3])[C@@H:4]1[CH2:5][O:6]1,103.59433
3228,3228,[C@@H:1]1([CH3:4])[CH2:2][C@@H:3]1[O:5][CH3:6]>>[CH2:1]=[CH:2][C@@H:3]([CH3:4])[O:5][CH3:6],70.36567
3229,3229,[CH3:1][C@@H:2]1[CH2:3][C@@H:6]1[O:5][CH3:4]>>[CH:1]1=[CH:2][CH2:3]1.[CH3:4][O:5][CH3:6],115.23687
3230,3230,[CH3:1][C@H:4]1[C@@H:2]([O:6][CH3:5])[CH2:3]1>>[CH2:1]1[C@H:2]2[CH2:3][C@@H:4]12.[CH3:5][OH:6],104.08239
3231,3231,[CH3:1][C@H:2]1[CH2:3][CH2:6][O:4][CH2:5]1>>[CH3:1][CH:2]1[CH2:3][O:4][CH2:5]1.[CH2:6],131.09733
3232,3232,[CH2:1]1[O:2][CH2:3][C@@H:4]([CH3:5])[CH2:6]1>>[CH-:1]=[O+:2][CH2:3][CH2:4][CH2:5][CH3:6],79.42052
3233,3233,[CH3:1][C@@H:2]1[CH2:3][O:4][CH2:5][CH2:6]1>>[CH3:1][C@@H:2]1[CH:3]=[O+:4][CH-:5][CH2:6]1.[H:7][H:8],78.91708
3234,3234,[CH3:1][C@H:3]1[CH2:2][CH2:5][O:6][CH2:4]1>>[CH3:1]/[CH:2]=[CH:3]/[CH3:4].[CH2:5]=[O:6],85.50225999999998
3235,3235,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5][CH2:6]1>>[CH4:1].[CH:2]1=[CH:3][CH2:4][O:5][CH2:6]1,111.6666
3236,3236,[CH2:1]1[O:2][CH2:3][C@@H:4]([CH3:5])[CH2:6]1>>[CH-:1]=[O+:2][CH2:3][CH:4]([CH3:5])[CH3:6],79.82778
3237,3237,[CH3:1][C@@H:2]1[CH2:3][O:6][CH2:5][CH2:4]1>>[CH2:1]=[C:2]([CH3:3])[CH2:4][CH2:5][OH:6],81.01971999999998
3238,3238,[CH2:1]1[O:2][CH2:3][C@@H:4]([CH3:5])[CH2:6]1>>[CH2-:1][O+:2]=[CH:3][CH:4]([CH3:5])[CH3:6],113.57584
3239,3239,[CH2:1]1[O:2][CH2:3][CH2:4][C@@H:5]1[CH3:6]>>[CH3:1][O:2][C@H:3]1[CH2:4][C@@H:5]1[CH3:6],118.5796
3240,3240,[CH3:1][C@H:2]1[CH2:3][CH2:5][O:6][CH2:4]1>>[CH2:1]=[CH:2][CH2:3][CH3:4].[CH2:5]=[O:6],94.35847
3241,3241,[CH2:1]1[CH2:2][C@H:3]([CH3:4])[CH2:5][O:6]1>>[CH2:1]=[CH:2][C@H:3]([CH3:4])[CH2:5][OH:6],79.77
3242,3242,[CH3:1][C@@H:3]1[CH2:2][O:6][CH2:5][CH2:4]1>>[CH2:1]=[CH2:2].[CH3:3][CH2:4][CH:5]=[O:6],84.62203000000002
3243,3243,[C@@H:1]1([CH3:2])[CH2:4][O:3][CH2:6][CH2:5]1>>[CH2:1]1[CH2:2][O:3][CH2:4]1.[CH:5][CH3:6],140.32322
3244,3244,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5][CH2:6]1>>[CH3:1][C@H:2]1[CH2:3][C-:4]=[O+:5][CH2:6]1.[H:7][H:8],81.22281
3245,3245,[CH3:1][C@H:2]1[CH2:3][CH2:4][O:5][CH2:6]1>>[CH3:1][C@H:2]1[CH:3]=[CH:4][O:5][CH2:6]1.[H:7][H:8],107.32677
3246,3246,[CH3:1][C@@H:2]1[CH2:3][O:4][CH2:5][CH2:6]1>>[CH3:1][C@@H:2]1[C-:3]=[O+:4][CH2:5][CH2:6]1.[H:7][H:8],80.76446
3247,3247,[CH3:1][C@@H:2]1[CH2:3][O:6][CH2:5][CH2:4]1>>[CH2:1]=[CH:2][CH3:3].[CH3:4][CH:5]=[O:6],86.93018000000002
3248,3248,[CH3:1][C@@H:2]1[CH2:3][O:4][CH2:5][CH2:6]1>>[CH3:1][C:2]1=[CH:3][O:4][CH2:5][CH2:6]1.[H:7][H:8],107.90147
3249,3249,[CH2:1]1[O:2][CH2:3][C@H:4]2[CH2:5][C@@H:6]12>>[C-:1]1=[O+:2][CH2:3][C@@H:4]2[CH2:5][C@H:6]12.[H:7][H:8],81.6816
3250,3250,[CH2:1]1[C@H:2]2[C@@H:3]1[CH2:4][O:5][CH2:6]2>>[CH2:1]=[CH:2]/[CH:3]=[CH:4]\[O:5][CH3:6],127.34965
3251,3251,[CH2:1]1[C@H:2]2[CH2:3][C@H:4]2[CH2:5][O:6]1>>[CH2:1]=[CH:2][CH2:3][CH2:4][CH:5]=[O:6],64.73026999999999
3252,3252,[CH2:1]1[C@H:2]2[CH2:3][C@H:4]2[CH2:5][O:6]1>>[CH2:1]=[CH:2][CH:3]=[CH2:4].[CH2:5]=[O:6],80.52989000000002
3253,3253,[CH2:1]1[C@@H:2]2[CH2:3][C@@H:4]2[CH2:5][O:6]1>>[CH:1]1=[C:2]2[CH2:3][C@H:4]2[CH2:5][O:6]1.[H:7][H:8],113.65672
3254,3254,[CH2:1]1[C@H:2]2[C@@H:3]1[CH2:4][O:5][CH2:6]2>>[CH:1][C@@H:2]1[CH2:3][CH2:4][O:5][CH2:6]1,116.72232
3255,3255,[CH2:1]1[C@@H:2]2[CH2:3][O:4][CH2:5][C@H:6]12>>[CH2:1]=[CH:2][CH2:3][O:4][CH:5]=[CH2:6],88.5833
3256,3256,[C@H:1]12[CH2:2][O:3][CH2:4][C@H:5]1[CH2:6]2>>[CH:1]1=[CH:2][O:3][CH:4]=[CH:5][CH2:6]1.[H:7][H:8],75.28154
3257,3257,[CH2:1]1[C@H:2]2[C@@H:3]1[CH2:4][O:5][CH2:6]2>>[CH3:1][C@H:2]1[C:3][CH2:4][O:5][CH2:6]1,62.01811
3258,3258,[CH2:1]1[O:2][CH2:3][C@@H:4]2[C@H:5]1[CH2:6]2>>[CH-:1]=[O+:2][CH2:3][CH:4]1[CH2:5][CH2:6]1,81.84721
3259,3259,[C@@H:1]12[CH2:2][O:5][CH2:4][C@@H:3]1[CH2:6]2>>[CH:1][CH2:2][CH:3]1[CH2:4][O:5][CH2:6]1,107.45138
3260,3260,[CH2:1]1[C@H:5]2[C@@H:3]([CH2:2][O:6]1)[CH2:4]2>>[CH2:1]1[CH2:2][C@H:3]2[CH2:4][C@H:5]2[O:6]1,97.95401
3261,3261,[CH2:1]([CH2:2][CH2:3][CH2:4][CH3:5])[OH:6]>>[CH2:1]=[CH:2][CH2:3][CH2:4][CH3:5].[OH2:6],66.92501
3262,3262,[CH2:1]([CH3:2])[CH2:6][CH2:5][CH2:4][OH:3]>>[CH3:1][CH3:2].[OH:3][CH:4]1[CH2:5][CH2:6]1,105.00768
3263,3263,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6]>>[CH3:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6].[H:7][H:8],94.14304
3264,3264,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][OH:6]>>[CH2:1]1[CH2:2][CH2:3][CH2:4][CH2:5]1.[OH2:6],94.62832
3265,3265,[CH3:1][C@@:2]1([CH:5]=[O:6])[CH2:3][NH:4]1>>[CH3:1][C:2][CH2:3][NH:4][CH:5]=[O:6],77.03881
3266,3266,[CH2:1]1[NH:2][C@:3]1([CH3:4])[CH:5]=[O:6]>>[CH:1][NH:2][C:3]([CH3:4])=[CH:5][OH:6],67.42652
3267,3267,[CH3:1][C@@:2]1([CH:3]=[O:4])[CH2:5][NH:6]1>>[CH3:1][C@@:2]1([C:3]#[O+:4])[CH-:5][NH:6]1.[H:7][H:8],122.69778
3268,3268,[CH2:1]1[NH:2][C@:3]1([CH3:4])[CH:5]=[O:6]>>[CH3:1]/[N:2]=[C:3](\[CH3:4])[CH:5]=[O:6],67.25305
3269,3269,[CH3:1][C@@:4]1([CH:5]=[O:6])[CH2:2][NH:3]1>>[CH3:1][CH2:2][NH:3][C+:4]=[CH:5][O-:6],100.59449
3270,3270,[CH3:1][C@@:2]1([CH:3]=[O:4])[CH2:5][NH:6]1>>[CH3:1][C@@:2]1([CH:3]=[O:4])[CH-:5][NH2+:6]1,62.75949
3271,3271,[CH2:1]1[NH:2][C@:3]1([CH3:4])[CH:5]=[O:6]>>[CH2+:1][NH:2][C:3]([CH3:4])=[CH:5][O-:6],39.96725
3272,3272,[CH3:1][C@@:2]1([CH:3]=[O:4])[CH2:5][NH:6]1>>[CH3:1][C@@:2]1([C:3][OH:4])[CH2:5][NH:6]1,77.88141
3273,3273,[NH:2]1[C@:3]([CH3:4])([CH:6]=[O:7])[CH2:5]1>>[H:1]/[N:2]=[C:3](/[CH3:4])[CH2:5][CH:6]=[O:7],69.61364
3274,3274,[CH3:1][C@@:4]1([CH:2]=[O:3])[CH2:5][NH:6]1>>[CH3:1][CH:2]=[O:3].[C:4]1[CH2:5][NH:6]1,78.51590999999998
3275,3275,[CH3:1][C@@:2]1([CH:3]=[O:4])[CH2:5][NH:6]1>>[CH2:1]=[CH:2][CH:3]=[O:4].[CH2:5]=[NH:6],87.49476
3276,3276,[CH3:1][C@:4]1([CH:5]=[O:6])[NH:2][CH2:3]1>>[CH3:1][NH+:2]1[CH2:3][C:4]1=[CH:5][O-:6],103.58993
3277,3277,[CH2:1]1[C@@:2]([CH3:3])([CH:5]=[O:6])[NH:4]1>>[CH2:1]=[C:2]([CH3:3])[NH2:4].[C-:5]#[O+:6],76.54120999999998
3278,3278,[NH:2]1[CH2:3][C@@:4]1([CH3:5])[CH:6]=[O:7]>>[H:1]/[N:2]=[CH:3]\[C:4]([CH3:5])=[CH:6]/[OH:7],57.98591999999999
3279,3279,[CH2:1]1[C@@:2]([CH3:3])([CH:5]=[O:6])[NH:4]1>>[CH3:1][C:2]([CH3:3])=[NH:4].[C-:5]#[O+:6],75.79605
3280,3280,[CH3:1][C@@:4]1([CH:3]=[O:2])[CH2:5][NH:6]1>>[CH4:1].[O:2]=[CH:3][C:4]1=[CH:5][NH:6]1,129.23209
3281,3281,[CH3:1][C@@:4]1([CH:3]=[O:2])[CH2:5][NH:6]1>>[CH3:1][O:2]/[CH:3]=[C:4]1/[CH2:5][NH:6]1,106.41638
3282,3282,[CH3:1][C@:2]1([CH:5]=[O:6])[NH:3][CH2:4]1>>[CH3:1][C:2][NH:3][CH2:4][CH:5]=[O:6],75.24691999999997
3283,3283,[CH3:1][C@:2]1([CH:3]=[O:4])[NH:5][CH2:6]1>>[CH3:1][C:2]1=[CH:3][O:4][NH:5][CH2:6]1,59.13626
3284,3284,[CH3:1][C@@:2]1([CH:3]=[O:4])[CH2:5][NH:6]1>>[CH3:1][C@@:2]1([CH2:3][OH:4])[CH:5]=[N:6]1,79.50948000000002
3285,3285,[CH2:1]1[CH2:2][CH2:3][CH:4]1[CH:5]=[O:6]>>[CH:1][CH2:2][CH2:3][CH2:4][CH:5]=[O:6],81.73065
3286,3286,[CH2:1]1[CH2:2][CH2:3][CH:4]1[CH:5]=[O:6]>>[CH2:1]=[CH:2][CH2:3]/[CH:4]=[CH:5]\[OH:6],59.07306
3287,3287,[CH:1]1([CH:5]=[O:6])[CH2:2][CH2:3][CH2:4]1>>[CH:1]1=[CH:2][CH2:3][CH2:4]1.[C-:5]#[O+:6].[H:7][H:8],72.55881
3288,3288,[CH2:1]1[CH:2]([CH:3]=[O:4])[CH2:5][CH2:6]1>>[CH:1][C@@H:2]([CH:3]=[O:4])[CH2:5][CH3:6],80.31416999999998
3289,3289,[CH2:1]1[CH2:2][CH2:3][CH:4]1[CH:5]=[O:6]>>[CH2:1]=[CH2:2].[CH2:3]=[CH:4][CH:5]=[O:6],74.14901
3290,3290,[O:1]=[CH:2][CH:3]1[CH2:4][CH2:5][CH2:6]1>>[O:1]=[CH:2][C:3]1=[CH:4][CH2:5][CH2:6]1.[H:7][H:8],101.32417
3291,3291,[CH:1]1([CH:2]=[O:3])[CH2:4][CH2:5][CH2:6]1>>[CH:1]1=[CH:2][O:3][CH2:4][CH2:5][CH2:6]1,65.63636
3292,3292,[O:1]=[CH:2][CH:3]1[CH2:4][CH2:5][CH2:6]1>>[O:1]=[C:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1.[H:7][H:8],78.59985
3293,3293,[O:1]=[CH:2][CH:3]1[CH2:4][CH2:5][CH2:6]1>>[OH:1]/[CH:2]=[CH:3]\[CH:4]1[CH2:5][CH2:6]1,82.68433
3294,3294,[CH2:1]1[CH2:2][CH:3]([CH:5]=[O:6])[CH2:4]1>>[CH2:1]1[CH2:2][C:3]2([CH2:4]1)[CH2:5][O:6]2,76.04471
3295,3295,[CH:1](=[O:2])[CH:3]1[CH2:4][CH2:5][CH2:6]1>>[CH-:1]=[O+:2][CH:3]1[CH2:4][CH2:5][CH2:6]1,108.67569
3296,3296,[CH2:1]1[CH2:2][CH:4]([CH:5]=[O:6])[CH2:3]1>>[CH3:1][CH2:2][CH2:3][C+:4]=[CH:5][O-:6],71.15231
3297,3297,[O:1]=[CH:2][CH:3]1[CH2:4][CH2:5][CH2:6]1>>[OH:1][CH:2]=[C:3]1[CH2:4][CH2:5][CH2:6]1,70.25519
3298,3298,[O:1]=[CH:2][CH:3]1[CH2:4][CH2:5][CH2:6]1>>[OH:1][C:2][CH:3]1[CH2:4][CH2:5][CH2:6]1,78.65156999999998
3299,3299,[CH2:1]1[CH2:2][CH:3]([CH:5]=[O:6])[CH2:4]1>>[CH:1][CH2:2][C@@H:3]([CH3:4])[CH:5]=[O:6],80.9285
3300,3300,[CH3:1][C:2]#[C:3][C@H:4]1[CH2:5][NH:6]1>>[CH2:1]=[C:2]=[CH:3][C@H:4]1[CH2:5][NH:6]1,77.64891
3301,3301,[C:1]([C@@H:2]1[NH:5][CH2:6]1)#[C:4][CH3:3]>>[CH3:1][C:2]1=[C:3]=[CH:4][NH:5][CH2:6]1,72.68025
3302,3302,[C:1](#[C:2][CH3:3])[C@H:4]1[CH2:5][NH:6]1>>[C:1]=[C:2]([CH3:3])[C@H:4]1[CH2:5][NH:6]1,56.40593000000001
3303,3303,[CH3:1][C:2]#[C:3][C@H:4]1[CH2:5][NH:6]1>>[CH2+:1][CH:2]=[C-:3][C@H:4]1[CH2:5][NH:6]1,77.64115
3304,3304,[CH3:1][C:2]#[C:3][C@H:4]1[CH2:5][NH:6]1>>[CH3:1][CH:2]=[C:3]=[C:4]1[CH2:5][NH:6]1,88.32149
3305,3305,[CH3:1][C:2]#[C:3][C@H:4]1[CH2:5][NH:6]1>>[CH3:1][CH:2]=[C-:3][C@H:4]1[CH+:5][NH:6]1,117.82465
3306,3306,[CH2:1]([C:2]#[N:3])[CH:4]=[O:5]>>[CH2:1]=[C:2]=[NH:3].[C-:4]#[O+:5],49.24416
3307,3307,[O:1]=[CH:2][CH2:3][C:4]#[N:5]>>[O:1]=[C:2]1[CH2:3][CH:4]=[N:5]1,139.50471000000002
3308,3308,[CH2:1]([CH:2]=[O:3])[C:4]#[N:5]>>[CH2:1]=[CH:2][O:3][C:4]#[N:5],87.20113
3309,3309,[CH:1](=[O:2])[CH2:3][C:5]#[N:4]>>[CH-:1]=[O+:2][C:3]1=[N:4][CH2:5]1,122.95273
3310,3310,[N:1]#[C:2][CH2:3][CH:4]=[O:5]>>[N:1]#[C:2][C@@H:3]1[CH2:4][O:5]1,90.90331
3311,3311,[N:1]#[C:2][CH2:3][CH:4]=[O:5]>>[N:1]#[C:2][CH2:3][C:4][OH:5],79.83345
3312,3312,[CH2:1]([C:2]#[N:3])[CH:4]=[O:5]>>[CH2:1]=[C:2]=[N:3][CH:4]=[O:5],63.1155
3313,3313,[CH2:1]([CH:2]=[O:3])[C:4]#[N:5]>>[CH3:1][C:2](=[O:3])[C:4]#[N:5],91.59831
3314,3314,[C:1](#[N:2])[CH2:3][CH:4]=[O:5]>>[C-:1]#[N+:2][CH2:3][CH:4]=[O:5],59.18848000000001
3315,3315,[N:1]#[C:2][CH2:3][CH:4]=[O:5]>>[N:1]#[C:2]/[CH:3]=[CH:4]/[OH:5],60.39986
3316,3316,[C:1](#[N:2])[CH2:3][CH:4]=[O:5]>>[CH:1]#[N:2].[CH2:3]=[C:4]=[O:5],75.84836
3317,3317,[CH:1]#[C:2][CH:3]1[CH2:4][O:5][CH2:6]1>>[CH:1]#[C:2][C:3]1=[CH:4][O:5][CH2:6]1.[H:7][H:8],108.81474
3318,3318,[CH:1]#[C:2][CH:4]1[CH2:3][O:6][CH2:5]1>>[CH:1]1=[C:2]2[CH2:3][C@H:4]2[CH2:5][O:6]1,88.71642
3319,3319,[CH:1]#[C:2][CH:3]1[CH2:4][O:6][CH2:5]1>>[CH:1]#[C:2][CH:3]=[CH2:4].[CH2:5]=[O:6],57.58629000000001
3320,3320,[CH:1]#[C:2][CH:3]1[CH2:4][O:5][CH2:6]1>>[CH-:1]=[CH:2][C+:3]1[CH2:4][O:5][CH2:6]1,77.92256
3321,3321,[CH:1]#[C:2][CH:3]1[CH2:4][O:5][CH2:6]1>>[CH:1]#[C:2][CH:3]1[CH:4]=[O+:5][CH-:6]1.[H:7][H:8],86.60502
3322,3322,[CH:1]#[C:2][CH:3]1[CH2:4][O:5][CH2:6]1>>[CH2:1]=[C:2]=[C:3]1[CH2:4][O:5][CH2:6]1,84.88639
3323,3323,[CH2:1]1[CH:2]([C:3]#[CH:4])[CH2:5][O:6]1>>[CH:1][C@@H:2]([C:3]#[CH:4])[CH2:5][OH:6],75.09734
3324,3324,[CH2:1]1[C@H:2]2[N:3]3[C@@H:4]([CH2:5]3)[C@@H:6]12>>[CH:1][C@@H:2]1[NH:3][C@@H:4]2[CH2:5][C@H:6]12,58.98251
3325,3325,[CH2:1]1[C@H:2]2[N:3]3[CH2:4][C@H:5]3[C@@H:6]12>>[CH:1]1=[CH:2][N:3]2[CH2:4][C@@H:5]2[CH2:6]1,27.108220000000006
3326,3326,[CH2:1]1[C@@H:2]2[C@H:3]1[C@@H:4]1[CH2:5][N:6]21>>[CH3:1][C@@H:2]1[C:3][C@@H:4]2[CH2:5][N:6]12,60.87999
3327,3327,[CH2:1]1[N:2]2[C@@H:3]1[C@H:4]1[CH2:5][C@@H:6]21>>[CH2-:1][N+:2]1=[CH:3][C@H:4]2[CH2:5][C@@H:6]12,42.98719000000001
3328,3328,[C@@H:1]12[C@@H:2]3[CH2:3][N:4]3[C@@H:5]1[CH2:6]2>>[CH:1][C@@H:2]1[CH2:3][N:4]1[CH:5]=[CH2:6],56.74885
3329,3329,[C@@H:1]12[C@@H:2]3[CH2:3][N:4]3[C@@H:5]1[CH2:6]2>>[CH:1]1=[CH:2][CH2:3][N:4]=[CH:5][CH2:6]1,30.971290000000003
3330,3330,[CH2:1]1[N:2]2[C@H:3]3[C@H:4]([CH2:5]3)[C@H:6]12>>[CH2:1]=[N:2][C@@H:3]1[C@@H:4]2[CH2:5][C@H:6]12,60.83245
3331,3331,[CH2:1]1[C@@H:2]2[C@H:3]1[C@@H:5]1[CH2:4][N:6]21>>[CH-:1]1[C@H:2]2[C@H:3]3[CH2:4][C@H:5]3[NH+:6]12,58.99002
3332,3332,[C@@H:1]12[C@H:3]3[N:2]([CH2:4]3)[C@@H:6]1[CH2:5]2>>[CH2-:1][N+:2]1=[CH:3][CH2:4][CH:5]=[CH:6]1,27.17695
3333,3333,[C@@H:1]12[C@@H:3]3[CH2:2][N:4]3[C@@H:5]1[CH2:6]2>>[CH+:1]1[CH2:2][C@@H:3]2[N-:4][C@@H:5]2[CH2:6]1,63.95907
3334,3334,[C@H:1]12[CH2:2][C@H:3]1[N:4]1[CH2:5][C@@H:6]21>>[C:1]1[CH2:2][CH2:3][N:4]2[CH2:5][C@@H:6]12,55.30537
3335,3335,[CH2:1]1[C@H:2]2[C@@H:3]1[N:4]1[CH2:5][C@@H:6]21>>[CH:1][C@H:2]1[CH2:3][N:4]2[CH2:5][C@@H:6]12,58.53561
3336,3336,[CH3:1][NH:2][C:3]([NH2:4])=[O:5]>>[CH3:1]/[N:2]=[C:3](\[NH2:4])[OH:5],43.21498
